TicketId,Type,SubType,Status,Date,Preprocessed_EmailBody,Preprocessed_Subject,Masked_CustomerID,Masked_AgreementID
340238,REQUEST,DISBURSEMENT BREAK UP REQUIRED,Close,2018-08-29 14:19:00,"hello support, i am sure you guys have no idea what i have written in my request but you responded to something which i never requested. i have declined the loan disbursed !","re: [ticketid:rf999999] ticket created- 999999 - repayment schedule , updatedet , it certificate",12029837,0
340247,QUERY,TDSREIMBRELATED,Close,2018-08-29 14:20:00,"please note our alternate contact number 9999999999 & 9999999999 re:re:[ticketid:rf999999] ticket created- 999999 - tdsreimbrelated , soa , repayment schedule , it certificate dear customer,","re: re:[ticketid:rf999999] ticket created- 999999 - tdsreimbrelated , soa , repayment schedule , it certificate",12008981,0
340249,REQUEST,FORECLOSURE,Close,2018-08-29 14:20:00,"hi, request you to please provide me the original list of documents and foreclosure letter. below mentioned are my loan account numbers. 9. loannumber 9. loannumber",lod and force closure letter,12011957,0
340255,QUERY,TDSREIMBRELATED,Close,2018-08-29 14:20:00,"dear sir/madam, please note that there is an error in your records with to the name of our bank in which you credit tds refund. the amount is being received by us, but the name of the bank in your email communication is wrong. as per emails received from you it reads as below:- bank name :- rajdhani nagar sahakari bank ltd account no.:- xxxxxxxxxxx9999 it should actually read as below:- bank name :- yes bank ltd account no.:- xxxxxxxxxxx9999 we request you to please update the same and revert. regards, vivek tibrewala ====================================================================== gp offset pvt. ltd. cin:u99999mh9999ptc999999 999, 9 nd floor, a9 shah and nahar industrial estate, dhanraj mill compound, lower parel (west), mumbai - 999 999. india. tel.: +99-99-99999999 / 99 / 99 / 99 cell : +99-99999-99999 fax : +99-99-99999999 email : EmailID / EmailID your reliable partner in offset printing ===================================================================== its ok to print this e-mail. paper is a biodegradable, renewable, sustainable product made from trees. growing and harvesting trees provides jobs for millions of people. working forests support the environment, providing clean air, clean water, wildlife habitat and carbon storage. when you are through, please remember to recycle it.",loan no. loannumber,12022461,0
340257,QUERY,CHANGEOFROI,Close,2018-08-29 14:20:00,"my loan no. loannumber i mail u on 99 july which is shown below , and you said that you take action on 99 august but not response from ur side . plz take a step on it.as per the email, you mentioned 99.99% increment in my current roi. and i my regularly paying my all instalment without any bouncing form starting to till date. and i have also great offer from other financial institute and banks. but i am purely satisfying with edelweiss. but if you want to change my roi, so go-through my loan track record with edelweiss.and after , if you also wants to change my roi. so i have only one option ,and that is move on with other bank.","fwd: increase in benchmark rates , my loan no. loannumber",12007838,0
340286,REQUEST,COPYOFORIGDOCS,Close,2018-08-29 14:20:00,"hi team, by when can i expect a response for the below",re: [ticketid:rf999999] ticket created- 999999 - re: request for share certificate,12030088,0
340296,QUERY,CHANGEOFROI,Close,2018-08-29 14:21:00,"hello,

kindly request you to let us know why the rate of interest is yet not changed even after all confirmation done.

please find attached chat and confirmation which was already given to us.

kindly let us know whts",complaint and action required against loan no drhlthn99999999,12020132,0
340299,QUERY,TDSREIMBRELATED,Close,2018-08-29 14:21:00,sent from mail for windows 99,refund me tds amount. loan a/c no. loannumber,12018916,0
340303,REQUEST,EXCESS EMI REFUND,Close,2018-08-29 14:21:00,"sir & madam my name b m basaveshwaraiah my old loan closed after that my emi is gone date 99- 99- 9999 
 please refeund the money same account - 999999 my new loan is running good treck by b m basaveshwaraiah",fw: bank statement for loan,12007140,0
340315,REQUEST,FINAL IT CERTIFICATE,Close,2018-08-29 14:21:00,"hi team, please help me to get provisional it certifictae for finacial year apr99 to mar 99.",provisional it cetrificate loannumber,12002615,0
340317,REQUEST,FINAL IT CERTIFICATE,Close,2018-08-29 14:21:00,"< EmailID > sir, pls send account statement for last financial year",fwd: a/c no loannumber,12022316,0
340319,REQUEST,REPAYMENT SCHEDULE,Close,2018-08-29 14:21:00,"please ask someone to contact me personally as my queries are
still not answered completely. 
 please go through my calculation(attached) once again to
understand the situation. 
 
 
 &",re: repaysch : loan number loannumber,12026995,0
340347,REQUEST,SOA,Close,2018-08-29 14:21:00,"sub: term loan balance confirmation certificate as at 99.99.9999 
 ref.: term 
loan account no. loannumber & 
 loannumber . with reference to the 
captioned subject, please issue us term loan balance confirmation certificate as 
at 99 st march, 9999 for our audit purposes. kindly send the confirmation on below mentioned email id 
as earliest. EmailID 
 
&",term loan balance confirmation certificate as at 99.99.9999,12009302,0
340350,REQUEST,FORECLOSURE,Close,2018-08-29 14:21:00,sir i went to close my lone,i went to close my lone,12006661,0
340368,REQUEST,FORECLOSURE,Close,2018-08-29 14:21:00,"dear sir/ madam i have a loan running from your bank. loan a/c no.: loannumber . i would like to forclose my loan account. so, please tell me the procedure for the same. and also tell me the amount which i have to pay for closing my loan . and",forclosure of loan a/c no.: loannumber (reminder -9),12005069,11229857
340372,REQUEST,FINAL IT CERTIFICATE NONHL,Close,2018-08-29 14:21:00,hi this is sheju menon my housing loan no is loannumber and loannumber . pls send me the paid intrest certiciate for the financial year 9999-99 this is for my taxation purpose. tks. sheju menon 9999999999,housing intrest certificate,12006384,0
340380,REQUEST,FORECLOSURE,Close,2018-08-29 14:21:00,"sir/madam, i anil vishnu rupvate taken personal loan iwould like to forclose my loan.we have informed about this 99 days back at your local branch nashik.kindly accept my request immediately. &",,12010913,0
340441,REQUEST,FORECLOSURE,Close,2018-08-29 14:35:00,"dear team, pls provide list of documents and foreclosure latest asap. loan ac number -lnaglap999999999",list of documents required and foreclosure - wow ice and bakes lan no - lnaglap999999999,12017823,0
340538,REQUEST,SOA,Close,2018-08-29 15:35:00,dear sir request you to kindly send us the statement for loan account no. loannumber,require statement for loan account no. loannumber,12004349,0
340700,REQUEST,FORECLOSURE,Re-Open,2018-08-30 00:00:00,dear sir/madam. i have not received list of documents held by your office. with,"re: [ticketid:rf999999]foreclosure , soa , changeofroi , listofdocs",12003986,11227926
340732,REQUEST,FINAL IT CERTIFICATE,Close,2018-08-30 00:00:00,"dear team, ms. uma nagnath jadhav. my loan account number loannumber please requested statement from april 9999 to march 9999. ..",statement from april 9999 to march 9999,12020418,0
340738,QUERY,CHANGEOFROI,Close,2018-08-30 00:00:00,"dear sir/madam, this is with reference to my home loan account with you vide home loan account no. loannumber request your good selves to reduce my rate of interest on home loan from current 99.99% to 9.99% . i understand that other banks are offering competitive rate of interest of 9.99% to 99% in the market. i have seen that your are providing effective rate of 9.99% to 99% to your new customers but feel that you are not giving",request for reduction in roi on my home loan _home loan account no. loannumber,12008552,0
340784,REQUEST,DISBURSEMENT BREAK UP REQUIRED,Close,2018-08-30 09:50:00,i could not understand the meaning of,re: [ticketid:rf999999] ticket created- 999999 - fwd: demand letter - on commencement of 99th floor slab,12028024,0
340855,REQUEST,FORECLOSURE,Close,2018-08-30 11:55:00,dear sir apka customer no koi bhi nahi uttha raha hai what to do,,12001999,0
340886,REQUEST,FORECLOSURE,Close,2018-08-30 12:26:00,we want to close our loan so kindly accept our foreclosure application send us a foreclosure documents,,12007348,11234146
340944,REQUEST,SOA,Close,2018-08-30 14:10:00,"on 99 aug 9999 99:99 a.m., ""shemina kotadia"" < EmailID > wrote: pls send me statement for dis account from 9st april 9999 to 99 st march 9999 on dis email",re: for loan account (new delicious bakery n cold storage),12001995,0
340978,QUERY,EMI TO BE DEBITED,Close,2018-08-30 15:20:00,"dear sir/madam, please confirm ech debit account for the month of aug-9999 for according to balance maintain in bank account. -- &",ech debit account confirmation,12023955,0
340982,REQUEST,SOA,Close,2018-08-30 15:21:00,"dear sir / madam, we , mrs nanda sen & mr. arup sen (proprietor of m/s new classic punjabi & m/s new classic churidar ) has availed loan against property from you vide app id : 999999 & 999999 i had paid the said emi amount of rs 99999 /- & rs 99999 /- vide neft no. n999999999999999 & n999999999999999 respectively on 99-aug-99. for your reference neft no. has been mentioned in the trail mail and do the needful for updation of same in my loan account number. kindly confirm the receipt of emi amount for the month of august 9999 as it has been paid on 99 th august 9999 vide neft.",request for confirmation of receipt of emi of august 9999 for app id : 999999 & 999999,12026874,0
341000,REQUEST,SOA,Close,2018-08-30 15:51:00,"dear sir, request you to send us the home loan statement at the earliest. loan statement from 9-99-9999 to 99-99-9999 loan number loannumber &",loan statement from 9-99-9999 to 99-99-9999 loan number loannumber,12004253,11228383
341044,REQUEST,REFOFINSUR,Close,2018-08-30 16:50:00,"hi! i mr. sunil suklech has mail you earlier that my insurance was canceled and that confirmation mail is also sent to you, bymr. kundan sing holding position of relationship manager. to mr. kapil paprani your dsa and he same forwarded to me. after that i have spoken with you 9 times and you said it will be resolved in short time. but it is not resolved till date and when i called you today date 99-9-9999 you are asking it from staring who am i i am busy with month end. this is not good service on your part. or tell me with whom i should speak. hope for early and prompt reply.",,12002785,0
341073,REQUEST,LISTOFDOCS,Close,2018-08-31 00:00:00,"subject: to issue letter of list of document given for loan refrence: my loan a/c no. loannumber dear sir, with refrence to above i mr.chandrakant p shah here kindly request you to please issue me a letter of list of document which i given against loan disbusment",to issue letter of list of document,12020407,0
341115,REQUEST,LISTOFDOCS,Close,2018-08-31 00:00:00,"dear edelweiss team, with reference to the subject loan, we are yet to receive the following documents: welcome kit list of original property documents submitted for obtaining mortgage loan on our property our copy of the mortgaged deed agreed between edelweiss & radhika kolwankar ecs mandate form to pay emi directly from the account on fri, jul 99, 9999 at 9:99 pm < EmailID > wrote: dear",re: welcome kit for loan a/c no- loannumber,12029525,0
341390,REQUEST,FORECLOSURE,Close,2018-08-31 13:55:00,"dear sir, we have availed a loan from your company during january -9999 for rs.99,99,999/- wide loan no. loannumber . due to repayment of emi we are getting working capital shortfall and were to get funds from outside at higher rate. hence we have decided to go to over draft facilities with bank. so, we want you to send the details regarding balance outstanding in our loan account along with any charges regarding the foreclose. as per our sanction letter dt.99.99.9999 (copy enclosed) there was a foreclosecharge 9% on the principle outstanding on the date of closure. we request you to kindly reduce the foreclosecharges to the extent possible and do the needful. you, for madras rayalaseema transport company, p.jayaram partner. you can contact me in these loannumber , 9999999999.",loan no. loannumber - pre close procedure and amount payable - reg.,12004072,11227910
341393,REQUEST,LISTOFDOCS,Close,2018-08-31 14:05:00,"dear sir, please provide me list of documents of below loan accounts. 9.. loannumber 9. loannumber 9. loannumber please do the needful.",provide me list of documents of loan account no- loannumber,12006539,0
341475,REQUEST,ORG SHARE CERTIFICATE REQUIRED FOR TRANSFER,Close,2018-08-31 16:00:00,"respected sir, as per your above mail our share certificate should be resolve today but till we have not received any call from you, kindly explain your procedure or please call us on our register mobile number, please do the needful as early as possible. < EmailID > 
 dear customer, ref no : loan number loannumber",fwd: [ticketid:rf999999] ticket created- 999999 - updatedet,12023074,0
341481,QUERY,CIBILTOBEUPDATED,Close,2018-08-31 16:20:00,dear sir please remove entry of unpaid dues from my cibil report & oblige me you have already issued closur letter for my loan,removing of loan outstanding from cibil report,12002514,11223928
341516,REQUEST,ORG SHARE CERTIFICATE REQUIRED FOR TRANSFER,Close,2018-08-31 16:50:00,"< EmailID > 
 dear customer, ref no : loan number loannumber",fwd: ticketid:rf999999 ticket created- 999999 - share certificate,12025077,0
341568,REQUEST,SOA,Close,2018-09-03 00:00:00,please send me the statement of accounts for the account number loannumber for income tax purpose as soon as poss,statement of accounts,12016801,0
341588,REQUEST,FINAL IT CERTIFICATE,Close,2018-09-03 00:00:00,please can u send the file giving the break up of emi into principal component and interest element in the above mentioned account for income tax purposes,loan number loannumber,12016801,0
341609,REQUEST,FORECLOSURE,Close,2018-09-03 00:00:00,"hello, loan no.

 loannumber i am closing loan by using my own funds, i have sold my another flat and i did withdraw my provident fund. please process the request. and",request for home loan closure,12004843,0
341629,REQUEST,FORECLOSURE,Close,2018-09-03 00:00:00,"begin : subject: loan number loannumber . fore closer letter dear team , kindly arrange the latest fore closer letter of the loannumber loannumber .",fwd: loan number loannumber . fore closer letter,12010531,0
341789,REQUEST,PREPAYTENORCHNG,Close,2018-09-01 10:35:00,"dear sir, please refer my letter dtd 9sept 9999. i had issued a cheque for rs.999999.99 for part repayment of loan a /c no loannumber .(ticket 999999) till today it is not updated to my account. so that my emi has not been decrease and i have to pay more money as interest. please adjust it and componset interest amount which i had paid in emi due to your mistake. kirit mewada 9999999999 shree ganesh ply n veneer on sat 9 sep, 9999, 99:99 , < EmailID > wrote: 
 dear customer, ref no : loan number loannumber",re: [ticketid:rf999999] ticket created- 999999 - prepaychng,12008015,0
341855,REQUEST,FORECLOSURE,Close,2018-09-01 11:46:00,"dear sir, as per our discussion , i am attaching the different a/c statement having funds with which i am going to foreclose my loan a/c no. loannumber . please do the foreclosure on priority basis.",bank statement showing funds for foreclosure of loan a/c no. loannumber,12005069,11229857
345707,QUERY,CIBILTOBEUPDATED,Close,2018-09-03 00:00:00,"thank you for your response. on sun, 9 sep 9999 at 99:99 pm, < EmailID > wrote: 
 dear customer, ref no : loan number loannumber",re: [ticketid:rf999999] ticket created- 999999 - please remove outstanding dues entry from cibil portal,12002514,11223928
345901,REQUEST,FORECLOSURE,Close,2018-09-03 00:31:00,loan a/c no:- loannumber kindly send my fore closer statement & list of documents very soon . address below r. s. mishra c/o popular medicos 9 a tajpur pahari opp ntpc gate no. 9 jaitpur road badarpur new delhi- 999999 m. no. 9999999999 dr r.s mishra=,,12015922,0
346835,REQUEST,SOA,Close,2018-09-03 08:16:00,"dear team, kindly transfer amount to my loan account. your a/c no. xxxxxxxx9999 is debited for rs.9999.99 on 99-99-99 and a/c of edelweiss housing fi has been credited (imps ref no 999999999999). &",9999 rs. transfer edelweiss reatail finance,12025425,0
347633,REQUEST,EXCESS EMI REFUND,Close,2018-09-03 14:40:00,sent from my samsung galaxy smartphone.,no dues in my home lone emi noc in my mail id,12017102,0
347665,QUERY,STATUSOFLOANAPP,Close,2018-09-03 14:41:00,"on 99-sep-9999, at 9:99 pm, < EmailID > < EmailID > wrote: 
 please re open this ticket and call me back on the same number 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.",re: [ticketid:rf999999]pmayas benefit,12030565,0
347887,REQUEST,REFOFINSUR,Close,2018-09-03 16:40:00,"to, edelweiss housing finance limited, sub: want mail of insurance amount receipt. respected sir..., i have a commercial property purchase loan in the name of kantila devramji sain and account no.: loannumber . my loan amount is......... 9999999/-, disbured amount .........9999999/-, insurance amount...........99999/-, disbured date......... 99/99/9999. the above is the details of my purchase loan, i have not received the insurance amount receipt, so i request you to please send the insurance receipt via mail,the insuarnce amount is;99999/-. its urgent so,please co-operativ,and do the work as soon as possible. your affectionetly, kantila d sain.",requered insurance receipt.,12023316,0
347919,QUERY,TDSREIMBRELATED,Close,2018-09-04 00:00:00,"sir, please find form 99 of quarter 9rd & 9th of the f.y. 9999 99 attached herewith. kindly release/reimburse tds amount to us immediately",form no 99 ( edelweiss retail finance ltd ),12006824,0
348142,REQUEST,EXCESS EMI REFUND,Close,2018-09-04 00:00:00,"as mail received from your side regarding refund of my emi, as mentioned it will refund at 99th of september but please do it till wednesday as there is emi due of september month at 9th of september so please kindly help me with this for cleaning till 9th of september sent from yahoo mail on android",please help for early repayment,12017997,0
348170,REQUEST,DISBURSEMENT BREAK UP REQUIRED,Close,2018-09-04 09:55:00,"my alternate number is 99999999999 on thu, 9 sep 9999 at 99:99, < EmailID > wrote: dear
customer, greetings
from edelweiss. sir,
with to your request, we were unable to get through your number (no
answer) - 9999999999 please
provide us with your alternative contact number or let us know the","re: re:[ticketid:rf999999] ticket created- 999999 - complaint , it certificate",12030234,0
348182,REQUEST,FORECLOSURE,Close,2018-09-04 10:20:00,i already got your previous mails with this registered mail on 9st aug 9999 . please overlook your previous mails to me & get confirm. also terminate the loan procedure as i had not received any loan amount till date to my account .also i had not accepted your sanction letter. so you are requested to return my all documents & closure letter of loan procedure as i staed in my previous mail .,re: [ticketid:rf999999]loan number loannumber,12030037,0
348205,REQUEST,EXCESS EMI REFUND,Close,2018-09-04 10:40:00,"this is mail from your end towards me..then how can be it possible that this mail is not registered with you... plz find attachment of screen shots of your mail on 9-st aug.9999 on wed 9 aug, 9999 9:99 am , < EmailID > wrote: dear",re: welcome kit for loan a/c no- loannumber,12030037,0
348245,REQUEST,SOA,Close,2018-09-04 11:30:00,"hi edelweiss team, kindly send me the emi statement of the my loan account no- loannumber . manjeet hittco tools limited 9999999999",re: emo statement- loannumber,12028827,0
348276,REQUEST,FORECLOSURE,Close,2018-09-04 12:00:00,"to 
 edelweiss housing
finance ltd., 
 mumbai. 
 dear sir 
 sub:- closing of
mortgage loans 
 ref :- agreement
no: loannumber dt 99.99.9999 
 our request no
is 999999 for foreclosure. 
 we like to draw your kind notice to our foreclosure
request dt 99.99.9999 for which we received an acknowledgement intimation for the same . as we are having the amount ready in our
hand to close your account, kindly send
us the foreclosure letter which enable us to remit the amount immediately. kindly
treat this as most urgent .",closing of mortgage loans,12019000,0
348294,REQUEST,SOA,Close,2018-09-04 12:15:00,"sir/madam, sir i want running loan account no loannumber the loan amount is rs. 9,99,99,999=99 name - k.s. parveez ahmed i request you to send the loan track record and delay emi receipt. please send as soon as possible.",re: [ticketid:rf999999] ticket created- 999999 - fwd: loan track record,12011834,0
348311,REQUEST,SOA,Close,2018-09-04 12:25:00,"sir, abobe subject i request you to please send the loan track record and delay payment receipt of april9999 loan account no loannumber",request for loan track record,12011834,0
348357,REQUEST,REPAYMENT SCHEDULE,Close,2018-09-04 12:55:00,"dear team pls share the repayment schedule for loan account no loannumber , after we did the part payment we have still not recd this. pls treat on priority 
 khwaja moinuddin shaikh founder & managing director 99th floor, sunteck grandeur, sv road, andheri w mumbai 999999 tel: 9999 99 99 EmailID EmailID www.pharmasquire.in",loannumber,12005081,11230058
348360,QUERY,CHANGEREPAYMODE,Close,2018-09-04 12:55:00,"hi team, good day. i bear mortgage home loan with loan # loannumber . i want to change my ecs bank account from kotak mahindra to hdfc. i have closed my account with the kotak mahindra due to some issues with the transactions. i want to provide my hdfc bank details for ecs. can you please guide me through the process. &",change of bank account,12012831,0
348371,QUERY,CHANGEREPAYMODE,Close,2018-09-04 13:05:00,"dear sir, we refer to our loan account number : loannumber please note that our banking has shifted to abhyudaya co-operative bank limited, thus we request you to kindly debit all our upcoming and future emis from the following account: account name monopoly innovations private limited bank name abhyudaya co-operative bank limited branch fort, mumbai account type current account account number 9 9 9 9 9 9 9 9 9 9 9 9 9 9 9 rtgs / neft ifsc code a b h y 9 9 9 9 9 9 9 kindly inform us if any formalities have to be completed.",lan loannumber - monopoly innovations private limited,12024151,0
348409,REQUEST,LISTOFDOCS,Close,2018-09-04 13:40:00,dear sir gentle reminder please send me my list of documents asap,vijay sales corporation,12018121,0
348448,QUERY,TDSREIMBRELATED,Re-Open,2018-09-04 14:15:00,"sorry, i dont understand the below process. we have been emailing the tds certificate at the start of every month and refund was promised to us by the 9th of the same month. however, we have been consistently getting refunds back with lot of delays. kindly advise when is our refund for aug 9999 getting credited to our account and also confirm that we can continue sending the tds certificate by email from authorised email id and get the refunds, hopefully on a timely basis in the future.",re: [ticketid:rf999999] ticket created- 999999 - ecl aug 9999 tds paid challan,12009302,0
348472,REQUEST,FINAL IT CERTIFICATE NONHL,Close,2018-09-04 14:40:00,dear sir required : interest certificate & outstanding statement as on 99mar 9999 kindly do the needful,required : interest certificate & outstanding statement as on 99mar 9999,12002431,0
348479,REQUEST,SOA,Re-Open,2018-09-04 14:45:00,"dear sir/madam, 
 
 waiting your reply.",re: re:[ticketid:rf999999] ticket created- 999999 - drishti-crm-ticket,12010156,0
348493,REQUEST,SOA,Close,2018-09-04 14:55:00,"dear sir 
 
 please provide edelweiss loan repayment statement of a/c:999999999999999 pertaining to mrs neelam khandelwal. 
 
 &",fwd: loan repayment statement of smt neelam khandelwal,12013781,0
348880,REQUEST,LISTOFDOCS,Close,2018-09-05 00:00:00,"dear sir our loan account no. loannumber additional document ms.r.kalamani ( no.99/99c,singaravelan nagar extn, angeripalayam, tiruppur)agreement condition one year complete .so kindly release the document.",release the additional document,12016651,0
349114,REQUEST,FORECLOSURE,Close,2018-09-05 00:00:00,"hi team, as indicated earlier also in my earlier correspondence, i believe that the roi increase as per below mail is not fair when compared with other market lenders. i have been contacted by couple of leading lenders like lichfl & hdfc who are ready to offer the bt at 9.9 % & 9.9 % respectively. so treat this mail as my request for issuing the loan statement along with the closing letter, so that i can start my process with one of the above mentioned lenders immediately. again to reiterate, at the time of loan approval during last nov, it was even discussed that once 9 months is over i could place a request formally for a reduction in the interest rates of the loan extended to me against the account no. listed in the subject. on the contradictory there has been an increase in rates within a span of 9-9 months, which is unfair. my earlier conversation on the same subject has been ignored, ensure this is treated appropriately and on a timely manner.",re: increase in benchmark rates -- loan #- loannumber,12019820,0
349118,QUERY,CHANGEOFROI,Re-Open,2018-09-05 00:00:00,"you can call me now. same number on tue, sep 99, 9999, 9:99 pm < EmailID > wrote: dear customer,","re: re:[ticketid:rf999999] ticket created- 999999 - please stop this loan emi from edelwise amount rs.99,999.99 and 9,99,999.99",12029435,0
349261,REQUEST,EMI NOT BANKED,Re-Open,2018-09-05 11:10:00,"dear team still i m waiting your reply ...given ticket is still not closed and please tell me this month emi re: [ticketid:rf999999] ticket created- 999999 - reschedule payment from pre emi to emi_loan account no- loannumber 
 dear customer, ref no : loan number loannumber",re: [ticketid:rf999999] ticket created- 999999 - reschedule payment from pre emi to emi_loan account no- loannumber,12030601,0
349421,QUERY,CHANGEOFROI,Close,2018-09-05 13:14:00,respected sir i have loan from your respected company now i want 99lakh more amount from your side answer received for more loan rate of interest is 99% now my rate of interest is9.99 i want more loan on this rate of interest kindly sent me,topup loan,12009828,0
349431,REQUEST,FORECLOSURE,Close,2018-09-05 13:24:00,"homeservice < EmailID > my loan account number loannumber please lod, foreclosure letter do as soon as possible..",fwd: foreclosure letter loan account loannumber,12004696,0
349528,REQUEST,LISTOFDOCS,Re-Open,2018-09-05 14:35:00,"sachin kamra < EmailID > wed, sep 9, 9:99 pm (9 days ago) to homeservice i have a loan ac with you lan no loannumber in the name of geetu kakkar & sachin kamra address b9/99,first floor, krishna nagar , delhi 999999. i requested you to send me the list of documents and i received the conformation from you. but neither i have received any mail till today. so i again request you to send me a soft copy as well as hard copy asap as i am facing problem in appliyng electricity connection. on fri, sep 9, 9999 at 9:99 pm < EmailID > wrote: 
 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.","re: [ticketid:rf999999]listofdocs , updatedet",12028405,0
349545,QUERY,STATUSOFLOANAPP,Close,2018-09-05 14:45:00,"good afternoon sir,this is marishetti rama rao.my loan number is loannumber .please consider my loan under pradhanmanthri aavaas yojana scheme.",consider my loan under pmay,12012034,0
349611,REQUEST,SOA,Close,2018-09-05 15:20:00,,statement of accounts,12016913,0
349708,QUERY,TDSREIMBRELATED,Close,2018-09-05 16:10:00,dear sir we were having above mentioned loan account with you we had given tds certificate copy and required documents at your pune office in first week of august 9999. we have still not received refund of the same. the refund amount is if rs 99999/_.kindly refer the tds certificate received to us from traces and confirm how much time it will take to credit the refund amount in our account. also inform whether you are requiring any additional documents for the same. awaiting for your earliest reply.,tds refund for account no loannumber,12014014,0
349757,REQUEST,LISTOFDOCS,Close,2018-09-05 16:30:00,"< EmailID > i have a loan ac with you lan no loannumber in the name of geetu kakkar & sachin kamra address b9/99,first floor, krishna nagar , delhi 999999. i want the list of documents that have mortgage with you on you letter head specially sale deed for applying the new electricity meter. please send me a soft copy mail and a hard copy asap.",fwd: required list of documents,12028405,0
349915,REQUEST,FORECLOSURE,Close,2018-09-06 00:00:00,dear sir my loan account for loannumber we request you for statement of accounts for financial year 9999 to 9999. also we need the list of orginal documents and foreclosure letter. we request you to provide these details as soon as possible.,my loan account loannumber,12007864,0
350497,REQUEST,FORECLOSURE,Close,2018-09-06 00:50:00,"dear sir, 9)the loan was sanctioned on name of mr dilip patil & mrs nirmal patils name 9)the closure letter was issued only on dilip patils name 9)after paying full & final outstanding the dues are still reflecting on cibil portal you are requested to mail closure letter on mrs nirmal patil also please remove cibil entry immediately your quick action on this matter will be highl appreciated",ref no : loan no loannumber,12002514,11223928
350891,REQUEST,PREPAYEMICHNG,Close,2018-09-06 08:50:00,"dear sir / madam 
 
 still principal amount not adjusted",re: re:[ticketid:rf999999]part prepayment request for loan account no : loannumber,12005203,0
350942,REQUEST,FORECLOSURE,Close,2018-09-06 09:45:00,"hi team, ref no : loan number loannumber foreclosure on loan. the request no for the same is 999999 . request the team to provide the outstanding amount details asap. why does the team require so many days to resolve a simple ticket when the customer wants to foreclose the loan as we need to bare the emi for the same. please look into the issue at the earliest and provide an update.",re:reminder9 [ticketid:rf999999] ticket created- 999999 -: closure of loan - loannumber ( deepthi kj),12008235,11236748
351016,REQUEST,REPAYMENT SCHEDULE,Close,2018-09-06 10:25:00,"hello sir, we want the loan repayment schedule statement loan account number- loannumber",loan replayment schedule statement,12009289,11239652
351055,REQUEST,COPYOFORIGDOCS,Close,2018-09-06 10:45:00,"dear sir / madam, you have not yet updated my query vide ticket no-999999, since i have already given you, my conformation through mail regarding the charges applicable of 999/-. so will i get my property documents copies today and handed over the charges at your branch. please let me know",re: re:re:ticketid:rf999999 ticket created- 999999 - required copy of all my property documents of loan account no- loannumber,12006539,0
351076,REQUEST,EXCESS EMI REFUND,Close,2018-09-06 10:50:00,"i need clarification on my attachment, otherwise i will go legal against you , and will go on social sites about edelweiss harassing their customers begin : fwd: loan no loannumber",fwd: loan no loannumber,12011100,0
351121,QUERY,CIBILTOBEUPDATED,Close,2018-09-06 11:15:00,dear sir's this is with refrence to our above loan account which was duly cleared on 99/99/9999 ( receipts enclosed ). while going thru my cibil scores it is still showing default of 9 instalments and which is affecting my cibil score. it is unfortunate you have not cleared my default ( if any for which i blame your mr ronald desouza ) who reported to cibil just for heck of it . any how now request you kindly arrange to write to cibil authorities regarding clearing of the default instalments under confirmation to us. also kindly arrange to send copy of letter of fore closure to me on my mail with copy to cibil &,reg my loan acc no l loannumber,12001548,0
351199,REQUEST,FORECLOSURE,Close,2018-09-06 11:55:00,"dear 
 
 
 still waiting for my querry to resolved and you have closed my call. 
 for such great service were customer problem resolution doesnt matter to you. 
 
 
 
 
 
 saurabh srivastava 
 m: 9999999999 
 
 
 
 
 sent from iphone 
 
 
 
 
 
 
 re:[ticketid:rf999999]soa , foreclosure , copyoforigdocs 
 
 
 
 
 
 
 
 :-:*:-: note: if you reply, all text following this line will be ignored.","re: [ticketid:rf999999]soa , foreclosure , copyoforigdocs",12004238,11228137
351299,REQUEST,LISTOFDOCS,Close,2018-09-06 12:45:00,"dear sir/madam, i, umesh kumar goyal have availing a loan against property from your financial institution whose loan account no. is loannumber . now i want list of documentsof my property papers whichi have mortgaged to you against above said loan account. kindly send the same it on my e-mail id registered with you. &",list of documents,12029700,0
351328,REQUEST,SOA,Close,2018-09-06 13:00:00,"dear sir, i request you to give my original property agreement at earliest i have already given outstanding amt of loan. i look forward for your cooperation =",loan a/c no- loannumber,12023213,0
351341,REQUEST,FORECLOSURE,Close,2018-09-06 13:05:00,"begin : foreclosure letter dear sir i, shailesh gopanpallikar has taken a lap from ur bank. my loan account number is loannumber . i am selling this property. so i need the foreclosure letter fr the same. please issue me at the earliest.",fwd: foreclosure letter,12014285,0
351352,REQUEST,UPDATECONTACTDET,Close,2018-09-06 13:10:00,"reference : - my lone number ( loannumber ) dear sir, i have already send my mail ( 99/99/9999 ) to you for change my installment date bt. any reply to me . you have solve in the date of 99/99/9999 bt today the date of 99/99/9999 plz reply me and solvemy problem.and change the date of my home lone installment.asap. re:[ticketid:rf99999 9] &",change my installment date to 99th of every month,12016297,0
